sanction_id,work_id,sanction_order_number,sanction_date,sanctioned_amount,installment_schedule,approving_authority,synthetic_demo_data
SANC-DEMO-007280,MPLAD-WRK-007504,MPLAD/BEL/2023/07280,2023-04-05,630417.23,50-50,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-007281,MPLAD-WRK-007505,MPLAD/CUT/2024/07281,2024-06-17,3810931.11,40-40-20,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-007282,MPLAD-WRK-007506,MPLAD/KOZ/2022/07282,2022-10-31,753036.57,50-50,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-007283,MPLAD-WRK-007507,MPLAD/DHA/2025/07283,2025-01-17,1892182.21,40-40-20,District Collector & Magistrate (Dharwad Demo),True
SANC-DEMO-007284,MPLAD-WRK-007508,MPLAD/VAR/2024/07284,2024-07-31,1452875.26,40-40-20,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-007285,MPLAD-WRK-007509,MPLAD/DAR/2024/07285,2024-12-10,836153.82,50-50,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-007286,MPLAD-WRK-007510,MPLAD/AMR/2023/07286,2023-02-11,1929050.23,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-007287,MPLAD-WRK-007511,MPLAD/MAD/2024/07287,2024-12-21,1612578.3,40-40-20,District Collector & Magistrate (Madurai Demo),True
SANC-DEMO-007288,MPLAD-WRK-007512,MPLAD/KOT/2022/07288,2022-11-24,513937.18,50-50,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-007289,MPLAD-WRK-007514,MPLAD/MUZ/2024/07289,2024-03-29,846584.88,50-50,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-007290,MPLAD-WRK-007515,MPLAD/THI/2025/07290,2025-01-23,786309.55,50-50,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-007291,MPLAD-WRK-007516,MPLAD/KAN/2023/07291,2023-08-13,880896.04,50-50,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-007292,MPLAD-WRK-007517,MPLAD/PAT/2023/07292,2023-08-04,319039.73,50-50,District Collector & Magistrate (Patna Demo),True
SANC-DEMO-007293,MPLAD-WRK-007518,MPLAD/PRA/2022/07293,2022-11-10,2666753.02,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-007294,MPLAD-WRK-007520,MPLAD/COI/2024/07294,2024-06-29,2394116.34,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-007295,MPLAD-WRK-007521,MPLAD/GAY/2025/07295,2025-03-14,937631.63,50-50,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-007296,MPLAD-WRK-007522,MPLAD/WAR/2024/07296,2024-01-01,1304632.2,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-007297,MPLAD-WRK-007523,MPLAD/KOT/2024/07297,2024-07-23,1338158.82,40-40-20,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-007298,MPLAD-WRK-007524,MPLAD/MUZ/2023/07298,2023-12-10,2760308.22,40-40-20,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-007299,MPLAD-WRK-007525,MPLAD/AJM/2022/07299,2022-10-17,938953.72,50-50,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-007300,MPLAD-WRK-007526,MPLAD/LUD/2023/07300,2023-08-19,1584110.11,40-40-20,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-007301,MPLAD-WRK-007527,MPLAD/VAR/2022/07301,2022-06-29,1433012.96,40-40-20,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-007302,MPLAD-WRK-007528,MPLAD/PAT/2024/07302,2024-01-10,1536962.8,40-40-20,District Collector & Magistrate (Patna Demo),True
SANC-DEMO-007303,MPLAD-WRK-007529,MPLAD/BHO/2023/07303,2023-09-10,2857578.96,40-40-20,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-007304,MPLAD-WRK-007530,MPLAD/BEN/2023/07304,2023-04-13,1885978.15,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-007305,MPLAD-WRK-007531,MPLAD/KAM/2024/07305,2024-09-12,1497613.32,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-007306,MPLAD-WRK-007532,MPLAD/DHA/2022/07306,2022-08-07,478335.96,50-50,District Collector & Magistrate (Dharwad Demo),True
SANC-DEMO-007307,MPLAD-WRK-007533,MPLAD/AUR/2024/07307,2024-01-02,692809.68,50-50,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-007308,MPLAD-WRK-007534,MPLAD/DAK/2023/07308,2023-03-01,645363.69,50-50,District Collector & Magistrate (Dakshina Kannada Demo),True
SANC-DEMO-007309,MPLAD-WRK-007535,MPLAD/LUC/2024/07309,2024-03-22,1619938.06,40-40-20,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-007310,MPLAD-WRK-007536,MPLAD/TIR/2023/07310,2023-06-29,2662399.57,40-40-20,District Collector & Magistrate (Tiruchirappalli Demo),True
SANC-DEMO-007311,MPLAD-WRK-007537,MPLAD/CUT/2024/07311,2024-05-25,3898357.93,40-40-20,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-007312,MPLAD-WRK-007538,MPLAD/VAR/2023/07312,2023-11-20,7608921.17,40-40-20,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-007313,MPLAD-WRK-007539,MPLAD/DAR/2023/07313,2023-07-03,1104500.97,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-007314,MPLAD-WRK-007540,MPLAD/VAD/2024/07314,2024-10-24,2817122.58,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-007315,MPLAD-WRK-007541,MPLAD/NAG/2023/07315,2023-06-25,1966342.22,40-40-20,District Collector & Magistrate (Nagpur Demo),True
SANC-DEMO-007316,MPLAD-WRK-007542,MPLAD/MAD/2024/07316,2024-12-25,1302067.39,40-40-20,District Collector & Magistrate (Madurai Demo),True
SANC-DEMO-007317,MPLAD-WRK-007543,MPLAD/BEN/2025/07317,2025-02-18,260198.94,50-50,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-007318,MPLAD-WRK-007544,MPLAD/KOZ/2024/07318,2024-12-26,1083885.73,40-40-20,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-007319,MPLAD-WRK-007545,MPLAD/IND/2023/07319,2023-02-07,2433655.39,40-40-20,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-007320,MPLAD-WRK-007546,MPLAD/KHO/2024/07320,2024-07-20,1539253.69,40-40-20,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-007321,MPLAD-WRK-007547,MPLAD/PRA/2023/07321,2023-02-09,3316794.32,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-007322,MPLAD-WRK-007548,MPLAD/NAS/2022/07322,2022-10-06,2885430.7,40-40-20,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-007323,MPLAD-WRK-007549,MPLAD/IND/2024/07323,2024-08-19,1274815.97,40-40-20,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-007324,MPLAD-WRK-007550,MPLAD/DAK/2022/07324,2022-06-26,387183.7,50-50,District Collector & Magistrate (Dakshina Kannada Demo),True
SANC-DEMO-007325,MPLAD-WRK-007551,MPLAD/LUC/2023/07325,2023-11-22,406761.45,50-50,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-007326,MPLAD-WRK-007552,MPLAD/COI/2023/07326,2023-03-31,525922.33,50-50,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-007327,MPLAD-WRK-007553,MPLAD/KAN/2024/07327,2024-11-02,834930.09,50-50,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-007328,MPLAD-WRK-007554,MPLAD/UDA/2024/07328,2024-10-17,388987.67,50-50,District Collector & Magistrate (Udaipur Demo),True
SANC-DEMO-007329,MPLAD-WRK-007555,MPLAD/BEL/2024/07329,2024-05-15,2567729.41,40-40-20,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-007330,MPLAD-WRK-007556,MPLAD/AUR/2025/07330,2025-03-02,2472035.65,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-007331,MPLAD-WRK-007557,MPLAD/THA/2024/07331,2024-10-08,1405423.71,40-40-20,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-007332,MPLAD-WRK-007558,MPLAD/BHO/2023/07332,2023-05-31,2174299.13,40-40-20,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-007333,MPLAD-WRK-007559,MPLAD/AJM/2023/07333,2023-01-09,665571.01,50-50,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-007334,MPLAD-WRK-007560,MPLAD/NAG/2024/07334,2024-01-24,1922322.93,40-40-20,District Collector & Magistrate (Nagpur Demo),True
SANC-DEMO-007335,MPLAD-WRK-007561,MPLAD/AMR/2025/07335,2025-02-03,1329547.85,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-007336,MPLAD-WRK-007562,MPLAD/VAR/2023/07336,2023-08-11,3409265.71,40-40-20,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-007337,MPLAD-WRK-007563,MPLAD/PRA/2022/07337,2022-09-15,769524.46,50-50,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-007338,MPLAD-WRK-007564,MPLAD/DIB/2024/07338,2024-05-11,1448007.34,40-40-20,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-007339,MPLAD-WRK-007565,MPLAD/AUR/2022/07339,2022-10-26,1054825.99,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-007340,MPLAD-WRK-007566,MPLAD/UDA/2023/07340,2023-03-30,1447124.54,40-40-20,District Collector & Magistrate (Udaipur Demo),True
SANC-DEMO-007341,MPLAD-WRK-007567,MPLAD/AUR/2022/07341,2022-10-16,836962.09,50-50,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-007342,MPLAD-WRK-007568,MPLAD/DHA/2023/07342,2023-05-08,758247.83,50-50,District Collector & Magistrate (Dharwad Demo),True
SANC-DEMO-007343,MPLAD-WRK-007569,MPLAD/GAY/2024/07343,2024-03-10,1503798.48,40-40-20,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-007344,MPLAD-WRK-007570,MPLAD/VAR/2022/07344,2022-07-17,1789042.22,40-40-20,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-007345,MPLAD-WRK-007571,MPLAD/AJM/2024/07345,2024-01-22,2086621.98,40-40-20,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-007346,MPLAD-WRK-007572,MPLAD/KAM/2022/07346,2022-11-23,1211478.99,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-007347,MPLAD-WRK-007573,MPLAD/KAM/2024/07347,2024-08-13,719070.16,50-50,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-007348,MPLAD-WRK-007574,MPLAD/NAS/2023/07348,2023-04-13,1191222.33,40-40-20,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-007349,MPLAD-WRK-007575,MPLAD/TIR/2023/07349,2023-04-04,3240101.72,40-40-20,District Collector & Magistrate (Tiruchirappalli Demo),True
SANC-DEMO-007350,MPLAD-WRK-007576,MPLAD/WAR/2024/07350,2024-09-25,1775685.98,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-007351,MPLAD-WRK-007577,MPLAD/KOL/2022/07351,2022-12-24,1071157.72,40-40-20,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-007352,MPLAD-WRK-007578,MPLAD/BHO/2024/07352,2024-09-28,3971994.11,40-40-20,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-007353,MPLAD-WRK-007579,MPLAD/KAM/2023/07353,2023-04-19,396726.81,50-50,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-007354,MPLAD-WRK-007580,MPLAD/NAS/2024/07354,2024-03-12,414118.2,50-50,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-007355,MPLAD-WRK-007581,MPLAD/VAR/2024/07355,2024-08-06,2452052.82,40-40-20,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-007356,MPLAD-WRK-007582,MPLAD/COI/2023/07356,2023-12-24,1338571.34,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-007357,MPLAD-WRK-007583,MPLAD/NAG/2023/07357,2023-11-22,3451258.59,40-40-20,District Collector & Magistrate (Nagpur Demo),True
SANC-DEMO-007358,MPLAD-WRK-007584,MPLAD/PAT/2024/07358,2024-03-02,162091.35,50-50,District Collector & Magistrate (Patna Demo),True
SANC-DEMO-007359,MPLAD-WRK-007585,MPLAD/CUT/2023/07359,2023-01-30,1565613.63,40-40-20,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-007360,MPLAD-WRK-007586,MPLAD/NAS/2023/07360,2023-07-19,893985.66,50-50,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-007361,MPLAD-WRK-007587,MPLAD/NAG/2023/07361,2023-03-04,1500663.23,40-40-20,District Collector & Magistrate (Nagpur Demo),True
SANC-DEMO-007362,MPLAD-WRK-007588,MPLAD/LUD/2024/07362,2024-09-27,851362.09,50-50,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-007363,MPLAD-WRK-007589,MPLAD/NAG/2023/07363,2023-12-20,1458326.12,40-40-20,District Collector & Magistrate (Nagpur Demo),True
SANC-DEMO-007364,MPLAD-WRK-007590,MPLAD/AMR/2022/07364,2022-07-31,781731.41,50-50,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-007365,MPLAD-WRK-007591,MPLAD/PUR/2024/07365,2024-04-06,370972.17,50-50,District Collector & Magistrate (Purba Medinipur Demo),True
SANC-DEMO-007366,MPLAD-WRK-007592,MPLAD/GWA/2022/07366,2022-05-07,670428.73,50-50,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-007367,MPLAD-WRK-007593,MPLAD/MAD/2024/07367,2024-06-20,3717416.57,40-40-20,District Collector & Magistrate (Madurai Demo),True
SANC-DEMO-007368,MPLAD-WRK-007594,MPLAD/LUC/2023/07368,2023-02-03,770180.03,50-50,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-007369,MPLAD-WRK-007595,MPLAD/JOD/2022/07369,2022-11-22,3901618.96,40-40-20,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-007370,MPLAD-WRK-007596,MPLAD/DIB/2024/07370,2024-09-29,1564036.32,40-40-20,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-007371,MPLAD-WRK-007597,MPLAD/PUN/2024/07371,2024-03-18,2041376.16,40-40-20,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-007372,MPLAD-WRK-007598,MPLAD/HYD/2023/07372,2023-08-24,389630.32,50-50,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-007373,MPLAD-WRK-007599,MPLAD/KAM/2022/07373,2022-05-31,3118465.07,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-007374,MPLAD-WRK-007600,MPLAD/NAS/2024/07374,2024-05-06,527600.82,50-50,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-007375,MPLAD-WRK-007601,MPLAD/WAR/2023/07375,2023-03-12,1571793.3,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-007376,MPLAD-WRK-007602,MPLAD/DIB/2024/07376,2024-10-22,864946.17,50-50,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-007377,MPLAD-WRK-007603,MPLAD/PAT/2022/07377,2022-11-03,1141032.68,40-40-20,District Collector & Magistrate (Patna Demo),True
SANC-DEMO-007378,MPLAD-WRK-007604,MPLAD/CHE/2022/07378,2022-07-02,2116612.08,40-40-20,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-007379,MPLAD-WRK-007605,MPLAD/NAG/2023/07379,2023-05-02,1482164.16,40-40-20,District Collector & Magistrate (Nagpur Demo),True
SANC-DEMO-007380,MPLAD-WRK-007606,MPLAD/THA/2023/07380,2023-05-20,2349818.15,40-40-20,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-007381,MPLAD-WRK-007607,MPLAD/SAL/2023/07381,2023-07-12,717284.63,50-50,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-007382,MPLAD-WRK-007608,MPLAD/HYD/2023/07382,2023-06-08,3036054.71,40-40-20,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-007383,MPLAD-WRK-007609,MPLAD/WAR/2023/07383,2023-11-14,1975836.99,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-007384,MPLAD-WRK-007610,MPLAD/VAR/2023/07384,2023-02-20,508387.07,50-50,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-007385,MPLAD-WRK-007611,MPLAD/MYS/2023/07385,2023-06-16,414861.83,50-50,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-007386,MPLAD-WRK-007612,MPLAD/CHE/2024/07386,2024-09-09,1608087.12,40-40-20,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-007387,MPLAD-WRK-007613,MPLAD/KHO/2023/07387,2023-12-23,1357595.48,40-40-20,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-007388,MPLAD-WRK-007614,MPLAD/GWA/2025/07388,2025-01-29,664885.24,50-50,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-007389,MPLAD-WRK-007615,MPLAD/DAK/2022/07389,2022-08-13,749050.42,50-50,District Collector & Magistrate (Dakshina Kannada Demo),True
SANC-DEMO-007390,MPLAD-WRK-007616,MPLAD/MUZ/2022/07390,2022-07-30,2117670.18,40-40-20,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-007391,MPLAD-WRK-007617,MPLAD/NAS/2022/07391,2022-08-04,1916442.63,40-40-20,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-007392,MPLAD-WRK-007618,MPLAD/TIR/2024/07392,2024-03-31,1699017.4,40-40-20,District Collector & Magistrate (Tiruchirappalli Demo),True
SANC-DEMO-007393,MPLAD-WRK-007619,MPLAD/UDA/2023/07393,2023-04-12,2693717.92,40-40-20,District Collector & Magistrate (Udaipur Demo),True
SANC-DEMO-007394,MPLAD-WRK-007620,MPLAD/JAI/2023/07394,2023-08-18,2547982.26,40-40-20,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-007395,MPLAD-WRK-007621,MPLAD/CHE/2024/07395,2024-07-21,1101237.37,40-40-20,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-007396,MPLAD-WRK-007622,MPLAD/AUR/2023/07396,2023-03-14,416122.04,50-50,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-007397,MPLAD-WRK-007623,MPLAD/JOD/2023/07397,2023-03-13,1387100.38,40-40-20,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-007398,MPLAD-WRK-007624,MPLAD/KOL/2023/07398,2023-03-08,2843539.06,40-40-20,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-007399,MPLAD-WRK-007625,MPLAD/BHO/2023/07399,2023-08-26,1781678.41,40-40-20,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-007400,MPLAD-WRK-007626,MPLAD/THI/2022/07400,2022-12-05,717669.79,50-50,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-007401,MPLAD-WRK-007627,MPLAD/NAS/2024/07401,2024-08-17,2092409.09,40-40-20,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-007402,MPLAD-WRK-007628,MPLAD/NOR/2022/07402,2022-10-14,678961.58,50-50,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-007403,MPLAD-WRK-007629,MPLAD/NOR/2024/07403,2024-07-11,1617953.56,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-007404,MPLAD-WRK-007630,MPLAD/WAR/2024/07404,2024-09-18,2187695.94,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-007405,MPLAD-WRK-007631,MPLAD/PUR/2023/07405,2023-06-16,1238074.08,40-40-20,District Collector & Magistrate (Purba Medinipur Demo),True
SANC-DEMO-007406,MPLAD-WRK-007632,MPLAD/IND/2023/07406,2023-01-06,892379.08,50-50,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-007407,MPLAD-WRK-007633,MPLAD/KOZ/2022/07407,2022-07-31,3176122.22,40-40-20,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-007408,MPLAD-WRK-007635,MPLAD/PUN/2024/07408,2024-01-09,5911342.42,40-40-20,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-007409,MPLAD-WRK-007636,MPLAD/VAD/2025/07409,2025-02-05,1308008.18,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-007410,MPLAD-WRK-007637,MPLAD/TIR/2022/07410,2022-07-15,2556735.54,40-40-20,District Collector & Magistrate (Tiruchirappalli Demo),True
SANC-DEMO-007411,MPLAD-WRK-007638,MPLAD/PAT/2022/07411,2022-10-08,4341676.21,40-40-20,District Collector & Magistrate (Patna Demo),True
SANC-DEMO-007412,MPLAD-WRK-007639,MPLAD/DAK/2022/07412,2022-06-07,3248066.1,40-40-20,District Collector & Magistrate (Dakshina Kannada Demo),True
SANC-DEMO-007413,MPLAD-WRK-007640,MPLAD/MAD/2024/07413,2024-07-22,419047.53,50-50,District Collector & Magistrate (Madurai Demo),True
SANC-DEMO-007414,MPLAD-WRK-007641,MPLAD/DIB/2022/07414,2022-10-10,1364916.53,40-40-20,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-007415,MPLAD-WRK-007642,MPLAD/IND/2024/07415,2024-03-07,3156949.36,40-40-20,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-007416,MPLAD-WRK-007643,MPLAD/DAR/2023/07416,2023-03-23,1253072.28,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-007417,MPLAD-WRK-007644,MPLAD/JOD/2022/07417,2022-07-16,534198.3,50-50,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-007418,MPLAD-WRK-007645,MPLAD/NAG/2024/07418,2024-06-13,546586.08,50-50,District Collector & Magistrate (Nagpur Demo),True
SANC-DEMO-007419,MPLAD-WRK-007646,MPLAD/KAN/2022/07419,2022-09-27,1271029.52,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-007420,MPLAD-WRK-007647,MPLAD/KRI/2024/07420,2024-09-28,3297178.77,40-40-20,District Collector & Magistrate (Krishna Demo),True
SANC-DEMO-007421,MPLAD-WRK-007648,MPLAD/AGR/2024/07421,2024-02-13,223489.76,50-50,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-007422,MPLAD-WRK-007649,MPLAD/LUC/2024/07422,2024-07-13,595665.64,50-50,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-007423,MPLAD-WRK-007650,MPLAD/SUR/2023/07423,2023-02-01,1844484.11,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-007424,MPLAD-WRK-007651,MPLAD/JOD/2024/07424,2024-08-10,1673437.99,40-40-20,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-007425,MPLAD-WRK-007652,MPLAD/NAS/2022/07425,2022-09-01,1667757.07,40-40-20,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-007426,MPLAD-WRK-007655,MPLAD/MYS/2024/07426,2024-01-24,549127.76,50-50,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-007427,MPLAD-WRK-007656,MPLAD/DAR/2024/07427,2024-12-03,1199678.26,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-007428,MPLAD-WRK-007657,MPLAD/DIB/2022/07428,2022-04-26,838138.72,50-50,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-007429,MPLAD-WRK-007658,MPLAD/LUC/2022/07429,2022-07-16,1877701.56,40-40-20,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-007430,MPLAD-WRK-007660,MPLAD/KHO/2022/07430,2022-08-09,523429.41,50-50,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-007431,MPLAD-WRK-007661,MPLAD/KAM/2023/07431,2023-06-02,1075280.82,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-007432,MPLAD-WRK-007662,MPLAD/LUD/2024/07432,2024-11-22,1679486.72,40-40-20,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-007433,MPLAD-WRK-007663,MPLAD/GAY/2025/07433,2025-02-04,638581.8,50-50,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-007434,MPLAD-WRK-007664,MPLAD/AUR/2024/07434,2024-12-05,2379346.75,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-007435,MPLAD-WRK-007665,MPLAD/VAD/2023/07435,2023-01-07,2459693.88,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-007436,MPLAD-WRK-007666,MPLAD/COI/2024/07436,2024-10-07,2396481.01,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-007437,MPLAD-WRK-007668,MPLAD/JOD/2023/07437,2023-02-28,3697560.21,40-40-20,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-007438,MPLAD-WRK-007669,MPLAD/PUN/2023/07438,2023-05-15,1284199.74,40-40-20,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-007439,MPLAD-WRK-007670,MPLAD/BEN/2024/07439,2024-03-29,343754.12,50-50,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-007440,MPLAD-WRK-007671,MPLAD/JOD/2024/07440,2024-11-22,1090384.97,40-40-20,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-007441,MPLAD-WRK-007673,MPLAD/THI/2023/07441,2023-02-03,1876834.17,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-007442,MPLAD-WRK-007674,MPLAD/AMR/2024/07442,2024-06-01,274722.66,50-50,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-007443,MPLAD-WRK-007675,MPLAD/MYS/2023/07443,2023-09-09,222801.19,50-50,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-007444,MPLAD-WRK-007676,MPLAD/BEL/2024/07444,2024-10-04,1260031.29,40-40-20,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-007445,MPLAD-WRK-007677,MPLAD/BHO/2023/07445,2023-01-28,2058942.07,40-40-20,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-007446,MPLAD-WRK-007678,MPLAD/DAR/2023/07446,2023-08-09,2078488.65,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-007447,MPLAD-WRK-007679,MPLAD/KRI/2024/07447,2024-12-30,2107097.01,40-40-20,District Collector & Magistrate (Krishna Demo),True
SANC-DEMO-007448,MPLAD-WRK-007680,MPLAD/GWA/2023/07448,2023-10-20,2504155.76,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-007449,MPLAD-WRK-007681,MPLAD/NOR/2024/07449,2024-07-03,1350131.09,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
