sanction_id,work_id,sanction_order_number,sanction_date,sanctioned_amount,installment_schedule,approving_authority,synthetic_demo_data
SANC-DEMO-008842,MPLAD-WRK-009126,MPLAD/COI/2022/08842,2022-05-21,1632138.74,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-008843,MPLAD-WRK-009128,MPLAD/IND/2023/08843,2023-08-08,2777193.03,40-40-20,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-008844,MPLAD-WRK-009130,MPLAD/WAR/2024/08844,2024-06-13,1205992.79,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-008845,MPLAD-WRK-009132,MPLAD/AGR/2025/08845,2025-01-08,1079531.84,40-40-20,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-008846,MPLAD-WRK-009133,MPLAD/WAR/2024/08846,2024-01-19,1117198.23,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-008847,MPLAD-WRK-009134,MPLAD/CHE/2024/08847,2024-07-13,1600037.4,40-40-20,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-008848,MPLAD-WRK-009135,MPLAD/NAS/2023/08848,2023-09-15,4630765.47,40-40-20,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-008849,MPLAD-WRK-009136,MPLAD/WAR/2022/08849,2022-06-30,504279.34,50-50,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-008850,MPLAD-WRK-009137,MPLAD/KOL/2023/08850,2023-12-15,289244.73,50-50,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-008851,MPLAD-WRK-009138,MPLAD/BEL/2025/08851,2025-01-18,2482261.28,40-40-20,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-008852,MPLAD-WRK-009139,MPLAD/DIB/2025/08852,2025-01-22,819112.14,50-50,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-008853,MPLAD-WRK-009140,MPLAD/ERN/2023/08853,2023-05-09,870841.03,50-50,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-008854,MPLAD-WRK-009141,MPLAD/TIR/2023/08854,2023-03-21,902078.59,50-50,District Collector & Magistrate (Tiruchirappalli Demo),True
SANC-DEMO-008855,MPLAD-WRK-009142,MPLAD/AMR/2024/08855,2024-10-15,191254.27,50-50,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-008856,MPLAD-WRK-009143,MPLAD/HYD/2024/08856,2024-05-19,4335509.74,40-40-20,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-008857,MPLAD-WRK-009144,MPLAD/MYS/2024/08857,2024-06-15,606580.62,50-50,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-008858,MPLAD-WRK-009145,MPLAD/GWA/2022/08858,2022-12-27,3158492.24,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-008859,MPLAD-WRK-009146,MPLAD/IND/2024/08859,2024-08-09,2716500.78,40-40-20,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-008860,MPLAD-WRK-009147,MPLAD/CUT/2025/08860,2025-02-16,3217990.03,40-40-20,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-008861,MPLAD-WRK-009148,MPLAD/THI/2023/08861,2023-08-16,194247.28,50-50,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-008862,MPLAD-WRK-009149,MPLAD/HYD/2024/08862,2024-11-18,1039855.34,40-40-20,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-008863,MPLAD-WRK-009150,MPLAD/AUR/2024/08863,2024-05-16,3084966.24,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-008864,MPLAD-WRK-009151,MPLAD/AJM/2024/08864,2024-02-21,3096741.19,40-40-20,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-008865,MPLAD-WRK-009153,MPLAD/AHM/2024/08865,2024-07-28,1020343.37,40-40-20,District Collector & Magistrate (Ahmedabad Demo),True
SANC-DEMO-008866,MPLAD-WRK-009154,MPLAD/CUT/2023/08866,2023-11-17,708330.55,50-50,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-008867,MPLAD-WRK-009155,MPLAD/MUZ/2024/08867,2024-03-22,1636196.52,40-40-20,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-008868,MPLAD-WRK-009156,MPLAD/KAN/2022/08868,2022-05-24,730237.18,50-50,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-008869,MPLAD-WRK-009157,MPLAD/DAK/2024/08869,2024-10-04,1642671.38,40-40-20,District Collector & Magistrate (Dakshina Kannada Demo),True
SANC-DEMO-008870,MPLAD-WRK-009158,MPLAD/AGR/2024/08870,2024-03-02,2188156.5,40-40-20,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-008871,MPLAD-WRK-009159,MPLAD/UDA/2022/08871,2022-08-04,318815.34,50-50,District Collector & Magistrate (Udaipur Demo),True
SANC-DEMO-008872,MPLAD-WRK-009160,MPLAD/GWA/2025/08872,2025-01-05,3185430.71,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-008873,MPLAD-WRK-009161,MPLAD/JAI/2023/08873,2023-12-06,246196.67,50-50,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-008874,MPLAD-WRK-009162,MPLAD/NOR/2024/08874,2024-04-05,1696084.88,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-008875,MPLAD-WRK-009163,MPLAD/AUR/2023/08875,2023-09-07,1433208.91,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-008876,MPLAD-WRK-009164,MPLAD/THI/2022/08876,2022-09-27,2636273.33,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-008877,MPLAD-WRK-009165,MPLAD/SUR/2023/08877,2023-12-18,1241595.69,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-008878,MPLAD-WRK-009166,MPLAD/KHO/2024/08878,2024-12-24,3816764.49,40-40-20,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-008879,MPLAD-WRK-009167,MPLAD/AUR/2023/08879,2023-05-08,2439319.9,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-008880,MPLAD-WRK-009169,MPLAD/CUT/2024/08880,2024-02-26,860531.11,50-50,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-008881,MPLAD-WRK-009170,MPLAD/KHO/2024/08881,2024-07-07,2459047.24,40-40-20,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-008882,MPLAD-WRK-009171,MPLAD/UDA/2023/08882,2023-08-07,2760028.87,40-40-20,District Collector & Magistrate (Udaipur Demo),True
SANC-DEMO-008883,MPLAD-WRK-009172,MPLAD/JOD/2023/08883,2023-12-21,3370779.7,40-40-20,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-008884,MPLAD-WRK-009173,MPLAD/NAG/2023/08884,2023-03-24,2409665.19,40-40-20,District Collector & Magistrate (Nagpur Demo),True
SANC-DEMO-008885,MPLAD-WRK-009174,MPLAD/AJM/2022/08885,2022-06-16,1287796.46,40-40-20,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-008886,MPLAD-WRK-009175,MPLAD/THI/2024/08886,2024-11-09,1568073.38,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-008887,MPLAD-WRK-009176,MPLAD/CHE/2023/08887,2023-07-17,553471.39,50-50,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-008888,MPLAD-WRK-009177,MPLAD/ERN/2023/08888,2023-12-04,925175.27,50-50,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-008889,MPLAD-WRK-009178,MPLAD/IND/2023/08889,2023-05-02,228160.33,50-50,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-008890,MPLAD-WRK-009179,MPLAD/RAJ/2024/08890,2024-04-07,891975.97,50-50,District Collector & Magistrate (Rajkot Demo),True
SANC-DEMO-008891,MPLAD-WRK-009180,MPLAD/AMR/2024/08891,2024-07-22,697288.67,50-50,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-008892,MPLAD-WRK-009181,MPLAD/GWA/2022/08892,2022-10-30,2267054.97,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-008893,MPLAD-WRK-009182,MPLAD/VAD/2023/08893,2023-09-22,4143119.48,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-008894,MPLAD-WRK-009183,MPLAD/MUZ/2025/08894,2025-02-09,3012176.98,40-40-20,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-008895,MPLAD-WRK-009184,MPLAD/AHM/2024/08895,2024-09-27,4197071.78,40-40-20,District Collector & Magistrate (Ahmedabad Demo),True
SANC-DEMO-008896,MPLAD-WRK-009185,MPLAD/WAR/2024/08896,2024-07-21,2094372.9,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-008897,MPLAD-WRK-009186,MPLAD/THA/2024/08897,2024-12-18,381615.74,50-50,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-008898,MPLAD-WRK-009187,MPLAD/RAJ/2024/08898,2024-08-05,1341270.01,40-40-20,District Collector & Magistrate (Rajkot Demo),True
SANC-DEMO-008899,MPLAD-WRK-009188,MPLAD/THA/2023/08899,2023-12-17,250470.92,50-50,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-008900,MPLAD-WRK-009189,MPLAD/KOL/2025/08900,2025-02-06,1170080.67,40-40-20,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-008901,MPLAD-WRK-009190,MPLAD/LUC/2023/08901,2023-12-16,3301864.67,40-40-20,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-008902,MPLAD-WRK-009191,MPLAD/WAR/2024/08902,2024-05-23,1499012.17,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-008903,MPLAD-WRK-009192,MPLAD/AHM/2025/08903,2025-03-24,2122460.57,40-40-20,District Collector & Magistrate (Ahmedabad Demo),True
SANC-DEMO-008904,MPLAD-WRK-009193,MPLAD/DAR/2023/08904,2023-03-12,2985203.56,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-008905,MPLAD-WRK-009194,MPLAD/BEN/2023/08905,2023-02-27,3589465.98,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-008906,MPLAD-WRK-009195,MPLAD/THA/2022/08906,2022-09-08,353747.64,50-50,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-008907,MPLAD-WRK-009196,MPLAD/CUT/2024/08907,2024-10-28,1596225.62,40-40-20,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-008908,MPLAD-WRK-009197,MPLAD/AMR/2022/08908,2022-07-06,2347985.04,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-008909,MPLAD-WRK-009198,MPLAD/MUZ/2024/08909,2024-05-27,518885.47,50-50,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-008910,MPLAD-WRK-009199,MPLAD/BEL/2024/08910,2024-07-13,2420955.87,40-40-20,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-008911,MPLAD-WRK-009200,MPLAD/AMR/2023/08911,2023-02-27,3481102.24,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-008912,MPLAD-WRK-009201,MPLAD/TIR/2022/08912,2022-10-31,3311779.19,40-40-20,District Collector & Magistrate (Tiruchirappalli Demo),True
SANC-DEMO-008913,MPLAD-WRK-009202,MPLAD/TIR/2022/08913,2022-08-03,1591670.83,40-40-20,District Collector & Magistrate (Tiruchirappalli Demo),True
SANC-DEMO-008914,MPLAD-WRK-009203,MPLAD/GWA/2024/08914,2024-09-26,1184118.25,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-008915,MPLAD-WRK-009204,MPLAD/NOR/2024/08915,2024-07-21,1410554.62,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-008916,MPLAD-WRK-009205,MPLAD/KHO/2023/08916,2023-12-26,1828483.84,40-40-20,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-008917,MPLAD-WRK-009206,MPLAD/AMR/2024/08917,2024-09-13,535734.24,50-50,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-008918,MPLAD-WRK-009207,MPLAD/THI/2023/08918,2023-10-27,623143.16,50-50,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-008919,MPLAD-WRK-009208,MPLAD/DAK/2023/08919,2023-12-06,1186088.24,40-40-20,District Collector & Magistrate (Dakshina Kannada Demo),True
SANC-DEMO-008920,MPLAD-WRK-009209,MPLAD/VAR/2024/08920,2024-09-28,921098.77,50-50,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-008921,MPLAD-WRK-009210,MPLAD/AJM/2023/08921,2023-06-25,1860024.36,40-40-20,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-008922,MPLAD-WRK-009211,MPLAD/WAR/2023/08922,2023-11-23,1725026.5,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-008923,MPLAD-WRK-009212,MPLAD/AMR/2022/08923,2022-07-06,1508558.44,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-008924,MPLAD-WRK-009213,MPLAD/SAL/2022/08924,2022-06-20,1223669.78,40-40-20,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-008925,MPLAD-WRK-009214,MPLAD/MYS/2022/08925,2022-12-29,1434403.09,40-40-20,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-008926,MPLAD-WRK-009215,MPLAD/KAN/2024/08926,2024-10-17,926061.34,50-50,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-008927,MPLAD-WRK-009216,MPLAD/PRA/2024/08927,2024-12-31,1045620.26,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-008928,MPLAD-WRK-009217,MPLAD/AUR/2022/08928,2022-12-17,661355.18,50-50,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-008929,MPLAD-WRK-009218,MPLAD/AHM/2023/08929,2023-05-31,1508840.33,40-40-20,District Collector & Magistrate (Ahmedabad Demo),True
SANC-DEMO-008930,MPLAD-WRK-009220,MPLAD/KOZ/2022/08930,2022-09-27,1294138.17,40-40-20,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-008931,MPLAD-WRK-009221,MPLAD/JOD/2023/08931,2023-07-23,1381847.95,40-40-20,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-008932,MPLAD-WRK-009222,MPLAD/BEN/2023/08932,2023-12-14,1739462.18,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-008933,MPLAD-WRK-009223,MPLAD/COI/2022/08933,2022-05-22,1140344.01,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-008934,MPLAD-WRK-009224,MPLAD/KRI/2022/08934,2022-11-22,3308141.07,40-40-20,District Collector & Magistrate (Krishna Demo),True
SANC-DEMO-008935,MPLAD-WRK-009225,MPLAD/LUC/2024/08935,2024-10-12,556518.87,50-50,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-008936,MPLAD-WRK-009226,MPLAD/JAI/2024/08936,2024-05-02,871259.34,50-50,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-008937,MPLAD-WRK-009227,MPLAD/GWA/2023/08937,2023-12-17,4195233.77,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-008938,MPLAD-WRK-009228,MPLAD/VIS/2023/08938,2023-01-22,466958.0,50-50,District Collector & Magistrate (Visakhapatnam Demo),True
SANC-DEMO-008939,MPLAD-WRK-009229,MPLAD/KHO/2023/08939,2023-05-28,262983.83,50-50,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-008940,MPLAD-WRK-009230,MPLAD/PUR/2024/08940,2024-02-18,1614253.36,40-40-20,District Collector & Magistrate (Purba Medinipur Demo),True
SANC-DEMO-008941,MPLAD-WRK-009231,MPLAD/AMR/2023/08941,2023-04-17,1959411.25,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-008942,MPLAD-WRK-009232,MPLAD/SUR/2024/08942,2024-02-01,277019.37,50-50,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-008943,MPLAD-WRK-009233,MPLAD/NOR/2024/08943,2024-02-09,3278750.56,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-008944,MPLAD-WRK-009234,MPLAD/KAM/2023/08944,2023-10-02,1027209.21,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-008945,MPLAD-WRK-009235,MPLAD/DHA/2024/08945,2024-08-31,3031170.46,40-40-20,District Collector & Magistrate (Dharwad Demo),True
SANC-DEMO-008946,MPLAD-WRK-009236,MPLAD/THI/2022/08946,2022-10-05,1512319.76,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-008947,MPLAD-WRK-009237,MPLAD/WAR/2023/08947,2023-05-05,1745989.42,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-008948,MPLAD-WRK-009238,MPLAD/DAK/2024/08948,2024-04-04,147288.96,50-50,District Collector & Magistrate (Dakshina Kannada Demo),True
SANC-DEMO-008949,MPLAD-WRK-009239,MPLAD/JOD/2022/08949,2022-05-05,1229649.21,40-40-20,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-008950,MPLAD-WRK-009240,MPLAD/AGR/2022/08950,2022-07-02,349912.74,50-50,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-008951,MPLAD-WRK-009241,MPLAD/BEL/2023/08951,2023-09-11,1409907.83,40-40-20,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-008952,MPLAD-WRK-009242,MPLAD/KOT/2023/08952,2023-09-13,5658268.01,40-40-20,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-008953,MPLAD-WRK-009243,MPLAD/KAN/2022/08953,2022-12-05,534737.35,50-50,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-008954,MPLAD-WRK-009244,MPLAD/PRA/2025/08954,2025-01-02,4116692.86,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-008955,MPLAD-WRK-009245,MPLAD/THA/2023/08955,2023-09-04,2252970.26,40-40-20,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-008956,MPLAD-WRK-009246,MPLAD/THI/2025/08956,2025-01-03,2287003.32,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-008957,MPLAD-WRK-009247,MPLAD/SUR/2023/08957,2023-09-19,1028227.34,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-008958,MPLAD-WRK-009248,MPLAD/AGR/2023/08958,2023-12-02,649692.32,50-50,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-008959,MPLAD-WRK-009249,MPLAD/COI/2024/08959,2024-06-19,1209302.28,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-008960,MPLAD-WRK-009250,MPLAD/AMR/2022/08960,2022-05-22,1380489.74,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-008961,MPLAD-WRK-009251,MPLAD/PRA/2024/08961,2024-05-17,589670.73,50-50,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-008962,MPLAD-WRK-009252,MPLAD/SAL/2024/08962,2024-06-06,2784798.22,40-40-20,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-008963,MPLAD-WRK-009253,MPLAD/AJM/2023/08963,2023-08-24,362791.04,50-50,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-008964,MPLAD-WRK-009254,MPLAD/AUR/2023/08964,2023-09-15,1293062.09,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-008965,MPLAD-WRK-009255,MPLAD/PAT/2023/08965,2023-02-25,445680.67,50-50,District Collector & Magistrate (Patna Demo),True
SANC-DEMO-008966,MPLAD-WRK-009256,MPLAD/THI/2022/08966,2022-08-13,1748993.78,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-008967,MPLAD-WRK-009257,MPLAD/PUN/2024/08967,2024-03-30,934587.5,50-50,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-008968,MPLAD-WRK-009258,MPLAD/BEN/2024/08968,2024-07-24,1845385.96,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-008969,MPLAD-WRK-009259,MPLAD/COI/2022/08969,2022-10-13,719170.04,50-50,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-008970,MPLAD-WRK-009260,MPLAD/PRA/2023/08970,2023-06-15,319181.45,50-50,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-008971,MPLAD-WRK-009261,MPLAD/VAD/2024/08971,2024-05-23,2962014.79,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-008972,MPLAD-WRK-009262,MPLAD/PAT/2024/08972,2024-04-23,2439054.52,40-40-20,District Collector & Magistrate (Patna Demo),True
SANC-DEMO-008973,MPLAD-WRK-009263,MPLAD/PUR/2024/08973,2024-03-27,934720.92,50-50,District Collector & Magistrate (Purba Medinipur Demo),True
SANC-DEMO-008974,MPLAD-WRK-009264,MPLAD/TIR/2024/08974,2024-04-22,1596927.28,40-40-20,District Collector & Magistrate (Tiruchirappalli Demo),True
SANC-DEMO-008975,MPLAD-WRK-009265,MPLAD/NAG/2023/08975,2023-05-29,2485189.76,40-40-20,District Collector & Magistrate (Nagpur Demo),True
SANC-DEMO-008976,MPLAD-WRK-009266,MPLAD/AJM/2023/08976,2023-02-04,1030467.99,40-40-20,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-008977,MPLAD-WRK-009267,MPLAD/KOL/2024/08977,2024-03-06,1582755.73,40-40-20,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-008978,MPLAD-WRK-009268,MPLAD/NAG/2022/08978,2022-06-25,893131.54,50-50,District Collector & Magistrate (Nagpur Demo),True
SANC-DEMO-008979,MPLAD-WRK-009269,MPLAD/ERN/2023/08979,2023-11-13,2110701.5,40-40-20,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-008980,MPLAD-WRK-009270,MPLAD/MAD/2023/08980,2023-01-31,433138.65,50-50,District Collector & Magistrate (Madurai Demo),True
SANC-DEMO-008981,MPLAD-WRK-009271,MPLAD/PRA/2023/08981,2023-05-04,1977822.27,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-008982,MPLAD-WRK-009272,MPLAD/DIB/2023/08982,2023-07-09,1212129.48,40-40-20,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-008983,MPLAD-WRK-009273,MPLAD/DIB/2024/08983,2024-03-29,2190762.15,40-40-20,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-008984,MPLAD-WRK-009274,MPLAD/CHE/2022/08984,2022-11-24,391640.77,50-50,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-008985,MPLAD-WRK-009275,MPLAD/THI/2023/08985,2023-04-01,1309639.81,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-008986,MPLAD-WRK-009276,MPLAD/NAG/2024/08986,2024-01-28,371725.24,50-50,District Collector & Magistrate (Nagpur Demo),True
SANC-DEMO-008987,MPLAD-WRK-009277,MPLAD/ERN/2024/08987,2024-02-04,2111144.71,40-40-20,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-008988,MPLAD-WRK-009278,MPLAD/DAR/2024/08988,2024-04-26,501642.38,50-50,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-008989,MPLAD-WRK-009279,MPLAD/BEL/2024/08989,2024-07-02,1743525.69,40-40-20,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-008990,MPLAD-WRK-009280,MPLAD/SUR/2023/08990,2023-04-22,591926.59,50-50,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-008991,MPLAD-WRK-009281,MPLAD/MUZ/2024/08991,2024-10-28,600608.29,50-50,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-008992,MPLAD-WRK-009282,MPLAD/THA/2023/08992,2023-08-02,675240.88,50-50,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-008993,MPLAD-WRK-009283,MPLAD/KHO/2024/08993,2024-04-15,2122555.92,40-40-20,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-008994,MPLAD-WRK-009284,MPLAD/SAL/2022/08994,2022-09-20,2941992.36,40-40-20,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-008995,MPLAD-WRK-009285,MPLAD/THA/2023/08995,2023-10-07,2347512.57,40-40-20,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-008996,MPLAD-WRK-009286,MPLAD/KRI/2023/08996,2023-08-10,637767.78,50-50,District Collector & Magistrate (Krishna Demo),True
SANC-DEMO-008997,MPLAD-WRK-009287,MPLAD/MUZ/2024/08997,2024-02-21,379665.27,50-50,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-008998,MPLAD-WRK-009288,MPLAD/AHM/2023/08998,2023-03-27,2154961.29,40-40-20,District Collector & Magistrate (Ahmedabad Demo),True
SANC-DEMO-008999,MPLAD-WRK-009289,MPLAD/AMR/2022/08999,2022-10-01,1075671.36,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-009000,MPLAD-WRK-009290,MPLAD/BEN/2025/09000,2025-01-06,1807194.77,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-009001,MPLAD-WRK-009291,MPLAD/PUN/2023/09001,2023-07-03,708828.24,50-50,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-009002,MPLAD-WRK-009292,MPLAD/PUN/2022/09002,2022-11-10,251158.35,50-50,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-009003,MPLAD-WRK-009293,MPLAD/VAD/2023/09003,2023-11-11,1886025.62,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-009004,MPLAD-WRK-009294,MPLAD/SAL/2024/09004,2024-01-04,1050953.06,40-40-20,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-009005,MPLAD-WRK-009295,MPLAD/GAY/2024/09005,2024-06-27,1393298.2,40-40-20,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-009006,MPLAD-WRK-009296,MPLAD/MUZ/2024/09006,2024-05-25,2596266.92,40-40-20,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-009007,MPLAD-WRK-009297,MPLAD/AUR/2023/09007,2023-01-10,4216925.29,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-009008,MPLAD-WRK-009298,MPLAD/RAJ/2025/09008,2025-02-16,389857.26,50-50,District Collector & Magistrate (Rajkot Demo),True
SANC-DEMO-009009,MPLAD-WRK-009299,MPLAD/PUR/2024/09009,2024-07-14,208133.55,50-50,District Collector & Magistrate (Purba Medinipur Demo),True
SANC-DEMO-009010,MPLAD-WRK-009300,MPLAD/JOD/2022/09010,2022-08-06,579456.24,50-50,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-009011,MPLAD-WRK-009301,MPLAD/KOT/2022/09011,2022-11-24,1106834.1,40-40-20,District Collector & Magistrate (Kota Demo),True
